Datetime,Strain1,Strain2,Strain3,Strain4,yandaoWD,chedaoWD,W
2019/8/28,-30.0172243,-36.2996976,-69.60284374,-147.6747511,2.970886,5.337186,1.72
2019/8/29,-29.07258725,-36.99954862,-69.60334373,-147.9598764,2.527922,4.267668,1.68
2019/8/30,-29.58592806,-38.90074501,-75.0800234,-148.8021573,2.757202,5.061826,1.72
2019/8/31,-30.26580565,-42.30276475,-84.42755291,-151.2603903,2.57376,4.789854,1.64
2019/9/1,-31.92188341,-43.32557526,-91.74359399,-151.0320578,1.973694,3.156096,1.45
2019/9/2,-33.37264185,-44.50653339,-93.47694721,-149.5388244,1.306122,1.47232,1.24
2019/9/3,-36.27064575,-46.02158267,-95.15899152,-149.2248111,1.377258,2.325836,0.96
2019/9/4,-36.87613857,-45.52656675,-96.76827556,-148.8303543,1.541656,2.81485,0.66
2019/9/5,-36.08941604,-44.36716783,-96.98641363,-148.5185619,1.678984,3.508788,0.32
2019/9/6,-35.78545176,-43.26704719,-95.04938269,-148.0263236,1.687194,3.2724,-0.05
2019/9/7,-35.03769753,-41.99673123,-93.92929944,-149.2390152,1.835418,3.698576,-0.39
2019/9/8,-34.01237915,-41.28586813,-95.58164323,-149.0457602,1.906494,3.896146,-0.71
2019/9/9,-32.75583619,-40.52820507,-96.8955891,-147.7189524,1.931366,3.609374,-1
2019/9/10,-32.44066654,-40.05153778,-97.26233833,-147.6326412,2.084442,4.140196,-1.26
2019/9/11,-30.52120539,-38.26192028,-94.61619334,-146.1028163,2.37329,4.584104,-1.56
2019/9/12,-27.4196167,-36.67941277,-91.70930414,-145.7282135,2.68631,5.163816,-1.79
2019/9/13,-26.18587452,-34.03517102,-86.05518989,-144.4675477,3.414548,6.226134,-1.92
2019/9/14,-19.37449241,-31.42268368,-81.44385087,-137.9225696,3.445126,6.408414,-2
2019/9/15,-21.35857999,-32.25864578,-84.2448119,-139.2739404,2.548736,4.278166,-2.04
2019/9/16,-22.23775693,-33.78921339,-86.16281112,-138.4650435,2.006468,2.933868,-2.11
2019/9/17,-24.98607069,-35.68842817,-89.94791658,-138.4226313,1.40039,2.181792,-2.22
2019/9/18,-27.60077892,-37.7012702,-93.09139327,-138.904516,0.963806,1.363434,-2.26
2019/9/19,-30.65251225,-39.84826725,-95.36220745,-140.3087435,0.596222,0.67514,-1.92
2019/9/20,-37.2433027,-43.6083514,-102.4174681,-143.6896789,0.653502,0.87094,-1.18
2019/9/21,-42.5218978,-47.63177689,-111.5179132,-149.1100965,0.473082,1.098662,-0.51
2019/9/22,-45.78751361,-49.62844923,-118.1368795,-153.5523486,0.46228,1.071716,-0.18
2019/9/23,-47.10769093,-50.07301166,-122.0859335,-155.2338926,0.5018,1.059204,-0.14
2019/9/24,-48.98732647,-51.00265596,-125.6523417,-156.8824903,0.53546,1.388214,-0.23
2019/9/25,-49.07581411,-50.74318381,-127.3382355,-157.916199,0.58905,1.512298,-0.32
2019/9/26,-49.09973335,-50.66544096,-128.1216094,-157.7536014,0.535002,1.283234,-0.38
2019/9/27,-48.80349495,-50.5803251,-128.5761004,-158.6704234,0.45996,1.219544,-0.43
2019/9/28,-50.31680198,-50.4376697,-130.4788666,-158.3113102,0.614502,1.449492,-0.47
2019/9/29,-49.21584542,-50.30735878,-129.6972386,-157.5376506,0.57733,1.461884,-0.56
2019/9/30,-49.74679581,-49.64391868,-128.5626936,-158.5274488,0.69342,1.791718,-0.63
2019/10/1,-49.25485859,-47.9671754,-126.2553057,-159.5451232,1.094664,2.680236,-0.84
2019/10/2,-47.30914839,-46.58654458,-125.9255666,-159.5878702,1.330536,2.955138,-1.12
2019/10/3,-44.60761538,-44.6339877,-121.6524231,-156.135599,1.11917,2.348084,-1.45
2019/10/4,-42.78944052,-43.28358873,-117.4461552,-153.3994483,1.21765,2.746368,-1.79
2019/10/5,-40.79285362,-42.10844676,-113.9962956,-152.8538189,1.11209,2.288208,-2.07
2019/10/6,-37.01282235,-42.5834325,-111.1606447,-143.9279344,-0.212372,-0.910736,-2.21
2019/10/7,-40.96050406,-45.94617362,-114.8453345,-146.3145149,-0.658998,-1.58606,-2.3
2019/10/8,-45.30896933,-49.15873847,-120.0310219,-148.2930357,-1.143158,-2.073976,-2.27
2019/10/9,-48.92508054,-51.53611647,-123.3335143,-150.8895422,-1.254364,-2.105836,-2.21
2019/10/10,-52.32225524,-53.62131849,-124.295201,-154.2195173,-1.056306,-1.323304,-2.1
2019/10/11,-52.88226887,-54.39622095,-122.4966812,-154.8571827,-1.150208,-1.416504,-2.03
2019/10/12,-53.06053501,-55.99794028,-121.1316226,-155.313036,-1.471498,-2.10321,-1.98
2019/10/13,-54.91980632,-57.15840631,-120.4436002,-155.9487704,-1.706604,-2.275146,-1.93
2019/10/14,-56.8369954,-58.98608811,-120.3347346,-157.1860441,-1.72995,-2.33249,-1.91
2019/10/15,-58.56912042,-59.96187321,-122.2255446,-158.0572718,-1.7706,-1.319764,-1.93
2019/10/16,-59.96187607,-61.93639158,-126.5943565,-159.5688431,-2.05594,-2.709564,-1.85
2019/10/17,-58.85873349,-64.35855348,-128.538663,-156.752979,-2.998108,-5.098358,-1.8
2019/10/18,-65.19896364,-67.3102154,-133.9466095,-160.9675002,-2.962952,-4.384004,-1.74
2019/10/19,-68.15540028,-69.2357093,-137.5448723,-165.1156595,-2.94275,-4.163818,-1.71
2019/10/20,-68.34507483,-69.17463936,-137.1802421,-166.8083291,-2.844636,-3.760224,-1.8
2019/10/21,-68.99616888,-68.9888012,-136.6937113,-165.9860867,-2.586732,-2.986786,-1.97
2019/10/22,-68.51206601,-68.02682046,-136.2212557,-166.7775183,-2.489168,-2.523652,-2.18
2019/10/23,-65.65522297,-67.79421717,-134.5187436,-163.6445747,-2.994782,-4.29538,-2.32
2019/10/24,-67.70333392,-68.68444087,-135.2000463,-163.4310508,-2.978546,-3.743042,-2.42
2019/10/25,-69.08296834,-68.68970533,-135.4607249,-164.5437099,-2.700196,-2.591858,-2.58
2019/10/26,-67.51444247,-69.07889555,-137.3532157,-162.7775174,-3.546418,-4.900268,-2.71
2019/10/27,-70.96592126,-71.63328388,-143.5685028,-164.6623591,-3.920106,-5.641388,-2.81
2019/10/28,-72.4657859,-73.56832337,-146.9663397,-165.8396101,-4.178528,-6.11847,-2.79
2019/10/29,-75.78343907,-75.29967054,-148.388319,-168.4769311,-4.12439,-5.68213,-2.64
2019/10/30,-77.8156545,-75.78715556,-149.1586991,-170.7351277,-4.03354,-5.353424,-2.47
2019/10/31,-79.18631429,-77.1124034,-150.5782384,-172.4985251,-3.950562,-5.033478,-2.26
2019/11/1,-80.76842566,-77.5495099,-151.7400034,-174.3475424,-3.839082,-4.762726,-2.1
2019/11/2,-81.519339,-77.47874293,-152.2069502,-176.0975635,-3.56427,-3.896728,-1.94
2019/11/3,-81.68750606,-77.48938044,-152.8427648,-174.5539414,-3.316652,-3.176606,-1.87
2019/11/4,-81.36677893,-77.47964094,-153.8369914,-175.540699,-3.345154,-3.643342,-1.83
2019/11/5,-80.42725311,-77.90014811,-153.9541206,-174.3414154,-3.786226,-4.68988,-1.79
2019/11/6,-82.36820287,-78.59561534,-155.067323,-174.5067098,-3.86139,-4.461792,-1.79
2019/11/7,-82.65905916,-78.79825417,-155.5917271,-174.7645689,-3.778932,-4.172486,-1.84
2019/11/8,-83.02194413,-78.98327656,-156.9223128,-175.957306,-3.891114,-4.818574,-2
2019/11/9,-82.64107413,-79.17415861,-157.9992349,-176.294669,-4.102022,-5.151368,-2.18
2019/11/10,-82.84036268,-79.76325859,-158.5217895,-175.1636643,-4.110688,-5.001862,-2.34
2019/11/11,-83.54224944,-79.42789379,-158.6779134,-175.8411862,-4.137482,-5.206452,-2.52
2019/11/14,-82.45309103,-78.81550436,-156.9914493,-174.0619101,-4.787262,-6.398376,-3
2019/11/15,-84.83438342,-80.63546796,-160.7393847,-175.2922242,-4.874848,-6.368012,-3.14
2019/11/16,-86.14873567,-80.33503143,-162.232423,-178.0332911,-4.534852,-5.191528,-3.31
2019/11/17,-85.11771871,-79.61663398,-160.2172659,-176.9602523,-4.15143,-4.415742,-3.54
2019/11/18,-79.42044997,-79.10094149,-155.7587851,-170.6781253,-5.012178,-7.036256,-3.87
2019/11/19,-82.11187683,-80.82294888,-160.3309066,-169.9108313,-5.976106,-9.028198,-4.07
2019/11/20,-87.90666351,-83.16822799,-164.8613455,-174.330789,-6.08902,-8.443512,-4.25
2019/11/21,-90.02372654,-84.10240622,-167.422047,-177.2434751,-5.962282,-7.765472,-4.41
2019/11/22,-89.8729128,-84.73313231,-167.8415731,-177.2943733,-5.860292,-7.73938,-4.55
2019/11/23,-90.98144787,-83.81985736,-167.2285514,-178.9021868,-5.65976,-6.788026,-4.64
2019/11/24,-89.89952783,-83.60376381,-164.5741893,-177.6871085,-5.382538,-6.01761,-4.76
2019/11/25,-85.93727173,-83.15821828,-161.4955487,-172.1744795,-5.95102,-7.257416,-4.91
2019/11/26,-85.10868924,-84.50703625,-164.6955138,-167.4058103,-7.281586,-11.01117,-4.89
2019/11/27,-85.78566876,-88.95761863,-168.1112439,-170.9089011,-7.825348,-11.716858,-4.91
2019/11/28,-89.2297113,-92.61173643,-171.0894862,-171.4235901,-8.581056,-12.988892,-4.94
2019/11/29,-98.20599158,-94.13673455,-173.4877537,-177.2297657,-8.757538,-12.888062,-5.02
2019/11/30,-102.195744,-95.75134257,-176.7306519,-180.0573423,-8.667786,-11.82309,-5.16
2019/12/1,-98.8307716,-97.65894221,-177.2485158,-178.0343087,-9.092346,-13.147492,-5.35
2019/12/2,-103.132551,-97.73933755,-177.7286271,-179.3129335,-9.31955,-13.487092,-5.43
2019/12/3,-106.7294407,-99.10193924,-180.0856867,-182.3514276,-9.470918,-13.446594,-5.49
2019/12/4,-109.2167848,-100.2530197,-182.074019,-185.8169317,-9.226198,-12.683654,-5.53
2019/12/5,-109.0329378,-100.5896125,-182.4627328,-186.5858451,-9.11905,-12.290924,-5.52
2019/12/6,-110.2661325,-101.9587081,-185.3513629,-188.9758044,-8.94217,-11.436952,-5.49
2019/12/7,-111.0021288,-102.0553134,-185.925736,-188.9925951,-9.238832,-12.351318,-5.42
2019/12/8,-111.9967317,-102.4662373,-186.7311054,-189.3864925,-9.378846,-12.399262,-5.42
2019/12/9,-113.4717078,-103.0155734,-187.7089441,-190.7415803,-9.281006,-11.977356,-5.4
2019/12/10,-114.2058643,-102.866001,-186.5228671,-192.1237657,-9.03351,-11.457856,-5.42
2019/12/11,-113.9058561,-103.4884549,-185.2616236,-190.4322543,-8.986238,-11.349,-5.41
2019/12/12,-114.9057422,-103.0852599,-185.720072,-192.4968268,-9.04712,-11.221498,-5.37
2019/12/13,-116.1534476,-103.719636,-187.59917,-193.8797355,-8.858094,-10.774292,-5.28
2019/12/14,-114.7120796,-103.4661489,-186.9641015,-193.1974254,-8.608796,-10.101624,-5.26
2019/12/15,-111.9671351,-103.6766969,-186.9650547,-191.6608063,-8.753784,-10.672364,-5.27
2019/12/16,-112.2650082,-103.3430947,-185.9086296,-190.5118728,-8.639222,-10.345674,-5.32
2019/12/17,-111.044476,-102.8592888,-184.2278203,-189.0963825,-8.90439,-11.13553,-5.43
2019/12/18,-110.2144212,-103.8780708,-184.5433038,-188.2563151,-9.193848,-12.172974,-5.54
2019/12/19,-106.4159679,-105.326294,-184.7786771,-182.759817,-10.202272,-14.351532,-5.56
2019/12/20,-114.3155869,-106.211805,-186.3686027,-187.6133074,-10.221528,-13.778962,-5.58
2019/12/21,-118.0713071,-107.758434,-187.9420062,-190.8498151,-10.522766,-14.054444,-5.57
2019/12/22,-116.0217643,-109.6908618,-188.6999902,-189.2876591,-10.579224,-14.224182,-5.57
2019/12/23,-120.6513507,-109.3053824,-188.2203063,-191.9945707,-10.728882,-13.824646,-5.57
2019/12/24,-121.324138,-111.0035264,-189.2167407,-192.2422409,-10.418854,-13.069428,-5.58
2019/12/25,-122.0048653,-111.0681163,-188.6868228,-193.9198463,-10.337006,-12.649444,-5.5
2019/12/26,-120.4255368,-112.2781665,-187.4913447,-192.8583249,-10.527344,-12.894806,-5.43
2019/12/27,-122.4369959,-112.7613388,-189.3549295,-193.6888862,-11.0459,-14.503724,-5.35
2019/12/28,-125.2274233,-114.0804205,-192.632936,-197.3784017,-10.980988,-14.196778,-5.32
2019/12/29,-125.8094872,-114.7146473,-193.4141422,-196.7186696,-11.129914,-14.014038,-5.32
2019/12/30,-124.5455992,-115.8461529,-192.8013927,-196.4873959,-10.879242,-13.82721,-5.35
2019/12/31,-126.9510138,-115.9634851,-192.3323184,-197.5913506,-10.84311,-13.229034,-5.43
2020/1/1,-127.8382484,-116.9183001,-195.0591533,-197.8062605,-11.352814,-14.315918,-5.4
2020/1/2,-127.3523801,-117.8947603,-197.2107482,-197.583867,-11.27765,-14.441924,-5.32
2020/1/3,-128.887316,-118.4081985,-197.4007074,-198.2850856,-11.461488,-14.663726,-5.39
2020/1/4,-128.9996388,-118.3522071,-195.8061008,-198.614909,-11.700714,-15.08899,-5.37
2020/1/5,-130.9683891,-118.9518375,-194.8037312,-199.0706505,-11.597902,-14.474518,-5.3
2020/1/6,-132.1763641,-119.3495633,-193.392778,-200.1513725,-11.143648,-13.316254,-5.24
2020/1/7,-131.4861285,-118.5599759,-191.2473297,-198.5011638,-11.860352,-14.67804,-5.19
2020/1/8,-130.956219,-120.7641583,-193.4930236,-197.696293,-11.928222,-15.558654,-5.14
2020/1/9,-132.3431693,-122.6312397,-196.4589965,-199.6663929,-12.079316,-15.512298,-5.05
2020/1/10,-130.649655,-124.6714626,-197.6494803,-199.3406648,-12.503174,-16.2901,-4.91
2020/1/11,-135.1022021,-126.4430472,-199.0783936,-201.8712462,-12.681886,-16.495544,-4.77
2020/1/12,-138.4981712,-127.1852518,-199.7830859,-203.3774656,-12.845672,-16.92691,-4.6
2020/1/13,-140.4907253,-128.8136882,-201.8950842,-204.6957121,-12.956544,-16.78125,-4.47
2020/1/14,-143.1686487,-129.257431,-203.8467274,-209.2771826,-12.548248,-15.510498,-4.34
2020/1/15,-143.8272254,-129.8401394,-204.8910325,-209.5250957,-12.483368,-15.15631,-4.23
2020/1/16,-139.4212513,-131.3497533,-205.1729953,-205.1681096,-13.204408,-17.514556,-4.16
2020/1/17,-143.6944433,-132.594124,-206.549957,-207.5243917,-13.333344,-17.258728,-4.1
2020/1/18,-146.6491998,-133.369807,-208.3716631,-211.1632453,-13.458282,-17.080566,-4.06
2020/1/19,-149.2397758,-134.3555117,-210.2739471,-212.8587767,-13.203614,-16.359436,-3.92
2020/1/20,-150.0458386,-134.6511306,-210.3463164,-215.9452635,-13.076996,-16.036652,-3.85
2020/1/21,-151.4822326,-134.8639141,-210.8613451,-217.4216231,-12.753816,-14.93509,-3.81
2020/1/22,-148.0096083,-134.4953286,-208.8507401,-213.6737576,-12.717834,-15.21048,-3.83
2020/1/23,-146.0586785,-133.7768015,-206.3580502,-210.8686659,-12.876496,-15.632934,-3.94
2020/1/24,-146.0435533,-134.1310914,-205.5668909,-211.6788818,-12.636506,-15.061432,-4.06
2020/1/25,-145.884869,-133.560926,-203.5074025,-211.4603476,-12.58783,-15.272492,-4.03
2020/1/26,-149.2030532,-133.8976265,-203.4811816,-213.301205,-12.297394,-14.35199,-3.74
2020/1/27,-149.1806741,-135.0574987,-205.6760313,-215.9395314,-12.196442,-14.933502,-3.23
2020/1/28,-148.6997375,-135.9692446,-207.9721531,-216.4835507,-12.353576,-15.205352,-2.78
2020/1/29,-150.361427,-137.4258216,-210.4111542,-218.2227616,-12.528442,-15.684814,-2.51
2020/1/30,-151.1517989,-137.3787,-211.5566559,-217.6371969,-12.411102,-15.164856,-2.53
2020/1/31,-150.7044626,-137.3737613,-211.3532522,-217.6984477,-12.43924,-15.260284,-2.64
2020/2/1,-150.6931899,-137.5287389,-211.9299217,-218.1899587,-12.535676,-15.245942,-2.82
2020/2/2,-151.4342755,-136.9978461,-212.4750843,-218.190818,-12.202332,-14.111602,-3.03
2020/2/3,-149.4276167,-136.1165328,-209.9540762,-217.1153602,-12.158448,-14.172454,-3.25
2020/2/4,-147.8840497,-135.3029677,-208.2108084,-216.4045977,-12.149018,-14.50116,-3.41
2020/2/5,-147.1095906,-134.6332547,-207.3954278,-215.1916192,-12.094482,-14.318482,-3.55
2020/2/6,-147.8620015,-134.0749875,-206.6096943,-215.5629047,-11.657838,-12.21344,-3.63
2020/2/7,-146.4095813,-133.3839645,-205.3652912,-214.7164833,-11.447876,-12.55838,-3.67
2020/2/8,-143.366341,-133.2811069,-205.7140229,-213.9525884,-11.675416,-13.888154,-3.61
2020/2/9,-144.4681085,-133.089653,-206.3775421,-214.5573801,-11.77417,-14.057496,-3.41
2020/2/10,-145.7722166,-133.9965131,-207.4311669,-214.9087754,-11.848878,-14.01587,-3.2
2020/2/11,-146.8446259,-134.1178857,-206.4788519,-214.7953445,-11.77298,-13.598174,-3.12
2020/2/12,-146.1050129,-133.3208317,-204.4809256,-213.9493881,-11.674226,-13.218476,-3.08
2020/2/13,-145.8784882,-132.7639212,-202.0608841,-214.551197,-11.680542,-13.192626,-3.06
2020/2/14,-145.7372135,-132.4089043,-199.4296251,-213.5261931,-11.417848,-12.331512,-3
2020/2/15,-143.3851749,-131.8294175,-195.7723182,-213.9908477,-11.007112,-11.771362,-3.03
2020/2/16,-142.4834282,-131.9784141,-198.2143604,-214.0506039,-11.274506,-12.041778,-2.94
2020/2/17,-142.2969969,-132.6600273,-201.4442007,-215.0236918,-11.377534,-13.615082,-2.81
2020/2/18,-143.9652127,-133.9094664,-204.8842554,-216.1981185,-11.369294,-13.56894,-2.66
2020/2/19,-145.8990716,-134.298119,-206.9822635,-217.2778474,-11.453644,-13.008758,-2.48
2020/2/20,-145.0758953,-135.0694774,-208.1940957,-217.0844957,-11.419526,-13.574646,-2.46
2020/2/21,-146.3714603,-134.5444678,-208.3628976,-217.089323,-11.178986,-11.94815,-2.53
2020/2/22,-144.3446938,-134.3715044,-207.0461297,-216.6206217,-11.201142,-12.924958,-2.61
2020/2/23,-143.6400348,-133.5996845,-205.2032958,-215.8056936,-11.29361,-12.405854,-2.69
2020/2/24,-144.6855696,-133.2745669,-204.696191,-214.9334054,-11.114808,-11.82074,-2.76
2020/2/25,-143.7221853,-132.2349909,-201.7798782,-213.8496904,-10.714814,-10.87433,-2.88
2020/2/26,-141.4592614,-131.0186413,-197.2509362,-211.801259,-10.399872,-10.116578,-2.97
2020/2/27,-139.9445602,-129.4561346,-194.341755,-211.1049304,-10.407654,-10.967378,-2.99
2020/2/28,-139.3007907,-128.6805525,-192.6922122,-210.1257361,-10.328828,-10.22168,-2.95
2020/2/29,-136.8448014,-128.483801,-192.8835922,-209.8761079,-10.69867,-12.275848,-2.91
2020/3/1,-138.1061536,-129.1151213,-193.564521,-210.3560949,-10.601106,-11.870452,-2.89
2020/3/2,-138.6681523,-128.7506754,-193.7633065,-210.2729235,-10.549652,-11.658782,-2.84
2020/3/3,-138.3283002,-129.3575483,-195.4041629,-210.9962501,-10.690216,-12.297944,-2.73
2020/3/4,-138.446423,-130.421883,-196.8040132,-211.6453507,-10.718294,-12.30896,-2.61
2020/3/5,-139.7861157,-130.8663048,-198.0417294,-212.427135,-10.76941,-12.288636,-2.46
2020/3/6,-140.8793177,-131.4434202,-199.1049796,-212.7993065,-10.712952,-12.180816,-2.22
2020/3/7,-141.7878106,-131.7970073,-198.3188019,-213.1102377,-10.700806,-11.691742,-2.01
2020/3/8,-141.8394325,-131.18707,-196.6292674,-212.2947384,-10.56006,-11.215698,-1.86
2020/3/9,-141.7047281,-131.9832881,-193.8644969,-212.2005392,-10.118286,-9.915436,-1.76
2020/3/10,-141.2784743,-130.7842209,-192.1630788,-212.0406546,-10.155396,-10.135194,-1.71
2020/3/11,-140.9595367,-130.195373,-192.4513313,-212.995168,-10.332062,-11.221008,-1.57
2020/3/12,-141.6423591,-130.2042531,-192.9823102,-213.1673627,-10.325592,-10.89856,-1.46
2020/3/13,-141.0760474,-130.4635503,-192.2110668,-212.4749964,-10.236238,-10.93576,-1.41
2020/3/14,-141.5339762,-130.8548041,-191.6552235,-212.1358776,-10.061464,-10.765626,-1.39
2020/3/15,-140.6887928,-130.2295817,-192.520084,-213.0767097,-10.226776,-11.155488,-1.28
2020/3/16,-142.0353389,-131.3704239,-194.0198524,-213.3597866,-10.170044,-10.542054,-1.22
2020/3/17,-141.7240868,-130.1772209,-193.8337555,-212.8984486,-10.070648,-10.586578,-1.21
2020/3/18,-141.3636452,-129.2089614,-192.6739493,-212.6532163,-10.025116,-10.219482,-1.3
2020/3/19,-140.1839014,-128.8133989,-191.4199509,-211.5218899,-9.947694,-10.095826,-1.4
2020/3/20,-139.7124294,-128.0646361,-189.7720067,-211.6699229,-9.929566,-10.112518,-1.43
2020/3/21,-139.1641348,-127.2005319,-188.5482496,-210.9148947,-9.80713,-9.851166,-1.46
2020/3/22,-138.9545701,-127.7534405,-185.7576869,-211.2252963,-9.579712,-9.118196,-1.35
2020/3/23,-138.5349811,-127.4923295,-183.2157638,-210.5018027,-9.434144,-9.273498,-1.21
2020/3/24,-137.6588791,-126.3121493,-180.8089605,-209.5812843,-9.418396,-9.232086,-1.17
2020/3/25,-136.9476202,-125.2509213,-177.7723306,-209.1430587,-9.370728,-9.010804,-1.21
2020/3/26,-135.3792515,-123.796959,-173.7824894,-207.65302,-9.239534,-8.859436,-1.29
2020/3/27,-133.1963581,-122.7887122,-170.0888865,-207.1660865,-9.146424,-9.016418,-1.42
2020/3/28,-132.4413715,-122.9261835,-173.1175398,-207.9343655,-9.451722,-10.607514,-1.46
2020/3/29,-133.5723307,-123.9362032,-176.0909047,-208.5954262,-9.80542,-11.230012,-1.29
2020/3/30,-135.775354,-125.7764299,-179.5580715,-207.6918543,-10.1532,-11.26584,-0.87
2020/3/31,-138.4460624,-127.6044616,-182.8994236,-210.552493,-10.351044,-11.818054,-0.39
2020/4/1,-141.744016,-129.8032233,-186.0720591,-213.6554737,-10.44922,-12.326354,0.11
2020/4/2,-144.6140965,-132.245867,-187.2470135,-216.5086951,-10.176178,-11.029634,0.46
2020/4/3,-145.5527974,-132.1220013,-185.924467,-216.8937007,-10.063294,-10.50824,0.65
2020/4/4,-145.4426079,-132.0935777,-185.7805875,-218.0255405,-10.028108,-10.68219,0.72
2020/4/5,-145.6690903,-131.4717684,-185.8349277,-218.4060058,-9.889252,-10.196504,0.83
2020/4/6,-145.6593754,-130.9684117,-185.6885923,-218.9206917,-9.804016,-9.969116,1.01
2020/4/7,-145.77467,-131.0529194,-186.9900171,-220.5311796,-9.549226,-9.41153,1.17
2020/4/8,-145.2264522,-130.9200133,-186.0696695,-221.0879142,-9.351746,-9.307556,1.21
2020/4/9,-143.7004585,-129.6987501,-184.5834491,-221.3645864,-9.046022,-8.745606,1.16
2020/4/10,-139.8805097,-127.6819402,-181.3602287,-219.8239986,-8.438294,-6.997834,1
2020/4/11,-137.0613333,-125.7774675,-177.9900886,-216.0490744,-8.924988,-8.797302,0.68
2020/4/12,-135.7897063,-127.0491354,-179.8673725,-213.9085282,-9.643342,-10.965942,0.49
