Datetime,Strain1,Strain2,Strain3,Strain4
2020-01-13,,-128.8136882,,
2020-01-14,,-129.257431,,-209.2771826
2020-01-15,,,-204.8910325,
2020-01-16,,,,
2020-01-17,-143.6944433,,,
2020-01-18,,-133.369807,,-211.1632453
2020-01-19,-149.2397758,,,-212.8587767
2020-01-20,-150.0458386,-134.6511306,-210.3463164,-215.9452635
2020-01-21,-151.4822326,,-210.8613451,
2020-01-22,-148.0096083,,-208.8507401,-213.6737576
2020-01-23,,,-206.3580502,
2020-01-24,,,,
2020-01-25,-145.884869,,,
2020-01-26,,,,
2020-01-27,,,,-215.9395314
2020-01-28,-148.6997375,,,
2020-01-29,,,,
2020-01-30,,,-211.5566559,
2020-01-31,,,,-217.6984477
2020-02-01,,,,
2020-02-02,,,,
2020-02-03,,,,
2020-02-04,-147.8840497,,,-216.4045977
2020-02-05,-147.1095906,,,
2020-02-06,,,,-215.5629047
2020-02-07,-146.4095813,-133.3839645,-205.3652912,
2020-02-08,,-133.2811069,,-213.9525884
2020-02-09,-144.4681085,-133.089653,-206.3775421,-214.5573801
2020-02-10,,,,-214.9087754
2020-02-11,,,,-214.7953445
2020-02-12,,,-204.4809256,
2020-02-13,-145.8784882,-132.7639212,-202.0608841,
2020-02-14,,,,-213.5261931
2020-02-15,,,,
2020-02-16,,-131.9784141,-198.2143604,-214.0506039
2020-02-17,,-132.6600273,,
2020-02-18,,,,-216.1981185
2020-02-19,,,,
2020-02-20,,-135.0694774,,
2020-02-21,,,,-217.089323
2020-02-22,,,,
2020-02-23,,,,
2020-02-24,-144.6855696,-133.2745669,,
2020-02-25,,,-201.7798782,-213.8496904
2020-02-26,-141.4592614,-131.0186413,,
2020-02-27,,-129.4561346,,-211.1049304
2020-02-28,,,-192.6922122,
2020-02-29,,,-192.8835922,-209.8761079
2020-03-01,,,,
2020-03-02,,,-193.7633065,
2020-03-03,,-129.3575483,,
2020-03-04,,,,
2020-03-05,-139.7861157,-130.8663048,,
2020-03-06,,,,
2020-03-07,,-131.7970073,-198.3188019,
2020-03-08,,,,
2020-03-09,,,,
2020-03-10,-141.2784743,,-192.1630788,
2020-03-11,,,,
2020-03-12,,,,-213.1673627
2020-03-13,,-130.4635503,,-212.4749964
2020-03-14,-141.5339762,,,
2020-03-15,,,,
2020-03-16,-142.0353389,,-194.0198524,-213.3597866
2020-03-17,,,-193.8337555,-212.8984486
2020-03-18,,-129.2089614,,-212.6532163
2020-03-19,-140.1839014,-128.8133989,-191.4199509,
2020-03-20,,-128.0646361,,
2020-03-21,-139.1641348,,,
2020-03-22,,,,
2020-03-23,,,-183.2157638,
2020-03-24,,,,
2020-03-25,,-125.2509213,,
2020-03-26,-135.3792515,-123.796959,,-207.65302
2020-03-27,-133.1963581,,-170.0888865,
2020-03-28,,-122.9261835,,
2020-03-29,-133.5723307,-123.9362032,,-208.5954262
2020-03-30,,-125.7764299,-179.5580715,
2020-03-31,-138.4460624,-127.6044616,-182.8994236,
2020-04-01,-141.744016,,,-213.6554737
2020-04-02,,,-187.2470135,
2020-04-03,-145.5527974,-132.1220013,,
2020-04-04,,-132.0935777,-185.7805875,
2020-04-05,,,-185.8349277,
2020-04-06,-145.6593754,,,
2020-04-07,,-131.0529194,,
2020-04-08,,,,
2020-04-09,-143.7004585,-129.6987501,,-221.3645864
2020-04-10,,-127.6819402,-181.3602287,
2020-04-11,-137.0613333,,,
2020-04-12,,,-179.8673725,
2020-04-13,,,,
2020-04-14,-139.2327146,,,-218.0441513
2020-04-15,,-126.4637749,,
2020-04-16,,-123.3555886,,
2020-04-17,,-122.1823995,,
2020-04-18,-129.6498754,,,-212.7428009
2020-04-19,,-117.7099855,-168.1248993,
2020-04-20,,,,-208.638375
2020-04-21,,,,
2020-04-22,,,,-205.9397106
2020-04-23,,-118.5424563,,-207.3476767
2020-04-24,,,,-207.8586919
2020-04-25,,,,
2020-04-26,,,,
2020-04-27,-123.2072341,-113.4934821,,
2020-04-28,,-112.0289876,,
2020-04-29,,,,-204.9310134
2020-04-30,,,-151.65875,
2020-05-01,-109.9195396,,,
2020-05-02,,-103.4667164,-135.4267695,-195.4389663
2020-05-03,,,-128.0610806,-192.6776548
2020-05-04,-101.0149384,,-120.6432144,-190.9433865
2020-05-05,-97.33603882,-95.53060852,-111.3017037,
2020-05-06,,,-107.6144939,
2020-05-07,,-93.91241056,,
2020-05-08,,,,-184.4797596
2020-05-09,,,,
2020-05-10,,-92.93549575,-99.84282978,
2020-05-11,,-95.51238961,,-185.6543792
2020-05-12,,,,
2020-05-13,-97.43700043,,,
2020-05-14,,,,
2020-05-15,,,,
2020-05-16,,,-106.5989343,-187.5887167
2020-05-17,-94.43211658,,,
2020-05-18,-93.7663011,,,
2020-05-19,,,,
2020-05-20,,,-109.8078383,
2020-05-21,,,,-186.7205296
2020-05-22,,,,-186.4424459
2020-05-23,,-89.53174664,,
2020-05-24,,,,-181.9607668
2020-05-25,,,-104.7204583,
2020-05-26,,,,-180.8811393
2020-05-27,-85.03943226,,-101.795768,
2020-05-28,,,,
2020-05-29,-82.5185555,,,-180.2012521
2020-05-30,-81.25344147,,,
2020-05-31,,-84.67334724,,
2020-06-01,-84.14948586,,,
2020-06-02,,,,
