Datetime,Strain1,Strain2,Strain3,Strain4
2020-05-22,-89.9884801,-90.16682409,,
2020-05-23,,-89.53174664,-107.892811,-185.2587628
2020-05-24,,,,
2020-05-25,,,,-182.1523663
2020-05-26,-84.23663875,-86.74828687,-102.0362962,-180.8811393
2020-05-27,,-86.49368752,-101.795768,-182.262712
2020-05-28,-84.18604647,,,-181.7027119
2020-05-29,-82.5185555,-83.28678687,-95.86604469,
2020-05-30,-81.25344147,-83.60852628,-92.49205041,
2020-05-31,,,,-178.5952195
2020-06-01,,,,-179.8223313
2020-06-02,-83.05809956,-84.293337,,
